Device ID,Device Type,Installation Date,Location ID,City,Region,Latitude,Longitude,Traffic Volume,Air Quality Index (AQI),Noise Level,Energy Consumption (kWh),Water Usage (liters),Temperature (°C),Humidity (%),Device Status,Maintenance Date,Power Outage Hours (per month),Incident Reports,Public WiFi Users,Connectivity Uptime (%),Smart Parking Spots,Road Quality Index,Device Manufacturer,Firmware Version,Energy Rate (per kWh),Water Rate (per liter),Operating Cost (per hour),Advertising Revenue (from WiFi),Maintenance Cost,Device Usage Hours,Date,Time,Country,Smart Parking Revenue
D2508,Smart Meter,15-12-2024,L0082,San Francisco,Mission District,-50.354017,-31.384386,1669,84,69 dB,2.73,1493,13.9,98,Under Maintenance,05-03-2023,2,6,234,98.2,38,63,DeviceCorp,v1.0,0.35,0.0057,28.66,0.0,437.84,972,15-12-2024,07:21:45,USA,4311.36
D2509,Smart Meter,16-01-2023,L0402,Houston,Downtown,-66.219107,66.384624,1186,62,70 dB,22.55,2983,23.3,90,Under Maintenance,22-07-2023,5,0,234,96.08,30,63,GreenTech,v1.0,0.46,0.0011,29.04,0.0,276.46,1687,16-01-2023,20:21:21,USA,4518.91
D2510,Public WiFi,17-09-2024,L0957,New York,Brooklyn,1.090913,-80.702353,1146,50,77 dB,27.31,1178,10.4,67,Active,03-03-2023,24,9,478,98.49,41,63,GreenTech,v2.0,0.24,0.0088,44.17,510.67,0.0,409,17-09-2024,03:58:07,USA,781.06
D2511,Pollution Sensor,21-08-2024,L0126,Chicago,The Loop,-61.652265,175.895002,1258,55,70 dB,42.83,2286,22.8,30,Inactive,03-03-2023,25,8,234,94.05,43,63,UrbanTech,v1.0,0.36,0.0033,18.08,0.0,0.0,1228,21-08-2024,02:46:33,USA,4475.59
D2512,Pollution Sensor,16-06-2022,L0289,New York,Manhattan,-59.690194,157.212804,2098,67,73 dB,39.68,2786,-2.9,35,Under Maintenance,10-06-2023,16,5,234,96.84,45,63,SmartIoT,v2.0,0.35,0.0061,19.74,0.0,188.32,322,16-06-2022,09:18:41,USA,2517.44
D2513,Smart Meter,30-11-2022,L0705,San Francisco,Financial District,-82.443847,-40.044836,1551,69,79 dB,19.99,1641,27.5,82,Inactive,03-03-2023,30,8,234,96.0,35,63,DeviceCorp,v2.1,0.46,0.0052,31.32,0.0,0.0,742,30-11-2022,23:06:10,USA,2796.95
D2514,Pollution Sensor,23-02-2021,L0690,Seattle,Capitol Hill,26.702617,-30.761282,2011,65,76 dB,16.47,2830,37.5,86,Under Maintenance,19-04-2023,31,10,234,99.88,39,63,DeviceCorp,v2.1,0.49,0.0071,27.29,0.0,152.63,1087,23-02-2021,19:06:23,USA,3319.67
D2515,Pollution Sensor,06-03-2024,L0264,Los Angeles,Hollywood,-26.591385,-172.895139,1293,76,66 dB,17.3,2611,23.8,68,Active,03-03-2023,17,3,234,94.71,48,63,SmartIoT,v2.0,0.26,0.0058,28.92,0.0,0.0,300,06-03-2024,17:28:34,USA,4668.72
D2516,Pollution Sensor,06-10-2022,L0389,New York,Manhattan,-85.691408,-24.889296,1202,64,73 dB,14.22,1278,11.4,30,Under Maintenance,26-07-2023,10,7,234,99.85,38,63,DeviceCorp,v1.1,0.39,0.0032,31.05,0.0,456.05,858,06-10-2022,23:48:14,USA,586.02
D2517,Public WiFi,27-04-2024,L0642,Miami,South Beach,-26.233249,-118.012675,969,53,63 dB,5.28,2695,21.9,67,Under Maintenance,01-09-2024,2,5,193,94.22,25,63,UrbanTech,v2.1,0.3,0.0098,28.97,237.64,155.15,817,27-04-2024,15:06:38,USA,2645.8
D2518,Parking Sensor,22-02-2024,L0096,Houston,Midtown,48.367249,-166.611178,1690,50,63 dB,49.35,2052,29.7,83,Under Maintenance,29-10-2024,43,6,234,93.44,36,63,UrbanTech,v1.0,0.15,0.0082,36.05,0.0,471.36,952,22-02-2024,04:07:23,USA,3594.75
D2519,Public WiFi,12-11-2021,L0043,Chicago,The Loop,59.736437,-69.730653,1873,78,73 dB,15.18,1624,-2.5,47,Inactive,03-03-2023,1,1,50,92.57,39,63,GreenTech,v1.2,0.22,0.0083,30.55,1001.47,0.0,300,12-11-2021,21:32:16,USA,3752.18
D2520,Public WiFi,02-07-2021,L0486,Houston,Downtown,-54.757687,17.431113,1315,88,74 dB,30.96,2746,-1.2,76,Inactive,03-03-2023,50,1,243,98.96,41,63,UrbanTech,v1.1,0.37,0.0066,36.33,644.63,0.0,748,02-07-2021,15:20:26,USA,3616.4
D2521,Pollution Sensor,23-01-2021,L0211,Los Angeles,Downtown,31.495237,-12.257299,1504,60,65 dB,44.81,1415,21.7,55,Inactive,03-03-2023,40,3,234,96.68,46,63,UrbanTech,v2.0,0.33,0.0046,12.36,0.0,0.0,354,23-01-2021,16:18:23,USA,1104.96
D2522,Pollution Sensor,22-11-2021,L0416,Miami,Brickell,24.286975,144.268892,1176,67,74 dB,38.55,1079,26.8,47,Under Maintenance,03-09-2024,34,3,234,98.35,50,63,SmartIoT,v2.0,0.46,0.0054,43.97,0.0,369.04,327,22-11-2021,02:20:08,USA,1847.28
D2523,Parking Sensor,02-09-2023,L0574,New York,Brooklyn,-37.614612,174.477925,1475,58,79 dB,13.46,1034,23.5,75,Active,03-03-2023,27,4,234,95.63,35,63,SmartIoT,v1.2,0.45,0.0051,29.34,0.0,0.0,339,02-09-2023,08:36:25,USA,2114.22
D2524,Public WiFi,12-12-2023,L0927,New York,Brooklyn,12.866708,-150.399402,1558,92,69 dB,20.27,1737,30.0,93,Active,03-03-2023,19,4,435,90.29,37,63,GreenTech,v1.2,0.39,0.0018,21.38,828.32,0.0,1659,12-12-2023,00:26:33,USA,4119.97
D2525,Pollution Sensor,14-02-2023,L0190,Seattle,Capitol Hill,-8.001852,-40.75971,1283,91,64 dB,24.04,2864,15.6,45,Active,03-03-2023,14,7,234,99.56,50,63,UrbanTech,v1.2,0.27,0.0083,19.87,0.0,0.0,300,14-02-2023,00:45:42,USA,1754.42
D2526,Traffic Light,31-07-2024,L0993,New York,Manhattan,-38.804024,-123.050226,1906,60,72 dB,36.42,1331,4.7,62,Under Maintenance,12-01-2023,48,0,234,97.95,37,5,UrbanTech,v1.2,0.26,0.0015,41.99,0.0,289.52,1341,31-07-2024,02:15:34,USA,1448.17
D2527,Parking Sensor,12-04-2022,L0925,Miami,South Beach,-69.012793,-176.516794,2135,91,71 dB,27.1,1799,19.9,54,Under Maintenance,17-05-2024,0,3,234,92.29,47,63,DeviceCorp,v1.0,0.23,0.0022,42.04,0.0,291.36,303,12-04-2022,19:28:53,USA,4808.52
D2528,Public WiFi,21-06-2023,L0726,Houston,Midtown,0.121291,98.290743,1032,69,74 dB,16.92,2776,38.1,55,Under Maintenance,09-02-2024,22,9,324,96.67,33,63,DeviceCorp,v2.1,0.43,0.0085,34.15,374.51,452.28,2183,21-06-2023,05:14:48,USA,539.88
D2529,Public WiFi,08-10-2022,L0090,New York,Brooklyn,-67.207125,73.794773,1966,60,66 dB,43.35,1477,12.6,30,Active,03-03-2023,11,3,364,98.93,25,63,SmartIoT,v1.2,0.35,0.003,40.75,221.03,0.0,790,08-10-2022,12:22:10,USA,4990.19
D2530,Traffic Light,29-07-2024,L0539,Houston,Downtown,44.953135,-121.066235,1243,64,75 dB,6.32,1922,38.6,20,Active,03-03-2023,13,2,234,94.93,49,62,GreenTech,v1.0,0.24,0.0066,23.91,0.0,0.0,988,29-07-2024,19:46:44,USA,3545.7
D2531,Parking Sensor,23-10-2023,L0517,Chicago,The Loop,-2.763305,113.428267,1628,97,76 dB,45.54,1261,31.6,22,Inactive,03-03-2023,10,6,234,98.13,37,63,UrbanTech,v1.1,0.45,0.0061,28.58,0.0,0.0,1140,23-10-2023,03:27:20,USA,4228.11
D2532,Public WiFi,06-12-2023,L0761,New York,Brooklyn,68.911179,119.214103,1656,59,63 dB,39.69,2313,-9.6,97,Under Maintenance,28-11-2023,1,1,355,99.38,29,63,DeviceCorp,v1.1,0.23,0.0019,20.87,538.48,355.17,1901,06-12-2023,04:26:27,USA,1825.79
D2533,Pollution Sensor,02-01-2023,L0704,Los Angeles,Downtown,62.428121,11.411722,1534,56,75 dB,39.77,1736,20.8,96,Inactive,03-03-2023,25,5,234,91.51,41,63,SmartIoT,v1.0,0.33,0.0088,12.17,0.0,0.0,569,02-01-2023,11:56:33,USA,564.42
D2534,Parking Sensor,22-07-2022,L0445,Chicago,Lincoln Park,49.242255,172.75618,971,87,77 dB,25.9,1758,37.6,78,Under Maintenance,28-06-2023,2,7,234,94.3,26,63,DeviceCorp,v1.1,0.25,0.003,36.83,0.0,393.12,810,22-07-2022,02:07:55,USA,3820.41
D2535,Parking Sensor,02-05-2024,L0705,Seattle,Capitol Hill,-24.629509,-32.026777,1313,86,66 dB,35.12,1729,15.1,57,Inactive,03-03-2023,45,9,234,97.85,50,63,SmartIoT,v2.1,0.45,0.0029,43.51,0.0,0.0,1670,02-05-2024,11:07:44,USA,4253.65
D2536,Parking Sensor,12-12-2024,L0976,Los Angeles,Hollywood,-66.736812,-65.462303,1000,52,75 dB,12.96,2764,16.7,80,Inactive,03-03-2023,8,3,234,99.37,32,63,UrbanTech,v2.1,0.22,0.0034,30.19,0.0,0.0,1984,12-12-2024,16:27:26,USA,3832.14
D2537,Pollution Sensor,01-10-2023,L0995,Los Angeles,Hollywood,59.468636,-57.910979,1091,70,80 dB,6.19,2510,9.0,39,Active,03-03-2023,42,3,234,90.78,41,63,SmartIoT,v1.1,0.49,0.0065,10.55,0.0,0.0,964,01-10-2023,21:24:56,USA,1142.83
D2538,Public WiFi,04-01-2022,L0544,Los Angeles,Downtown,65.297727,-172.339524,1453,81,78 dB,14.38,2843,32.5,44,Active,03-03-2023,14,3,8,98.36,28,63,DeviceCorp,v2.0,0.17,0.0072,35.05,689.38,0.0,1519,04-01-2022,23:32:47,USA,3890.43
D2539,Pollution Sensor,23-12-2022,L0490,Los Angeles,Downtown,-80.650566,-154.450989,1371,58,76 dB,28.85,1565,10.1,34,Active,03-03-2023,8,9,234,90.03,42,63,SmartIoT,v2.1,0.35,0.0028,39.48,0.0,0.0,756,23-12-2022,22:42:39,USA,3960.15
D2540,Pollution Sensor,02-12-2023,L0939,Los Angeles,Hollywood,-75.09476,54.161162,1482,61,67 dB,17.16,2770,20.0,89,Under Maintenance,12-12-2023,22,7,234,90.37,28,63,UrbanTech,v1.2,0.23,0.0017,16.59,0.0,100.71,1618,02-12-2023,08:41:32,USA,3463.43
D2541,Parking Sensor,26-04-2021,L0551,San Francisco,Financial District,-51.195884,-85.710218,1184,67,66 dB,25.29,2029,-1.6,60,Active,03-03-2023,16,10,234,92.68,45,63,UrbanTech,v2.0,0.11,0.0012,37.3,0.0,0.0,1262,26-04-2021,13:17:49,USA,3947.52
D2542,Traffic Light,23-06-2024,L0046,Los Angeles,Hollywood,-74.206216,70.35005,906,77,69 dB,6.03,1475,3.0,46,Active,03-03-2023,48,9,234,96.01,26,91,UrbanTech,v2.1,0.33,0.005,11.73,0.0,0.0,361,23-06-2024,05:40:37,USA,4306.65
D2543,Traffic Light,06-06-2023,L0362,Seattle,Pioneer Square,69.510045,59.230955,1552,56,75 dB,5.04,1846,-9.2,55,Active,03-03-2023,16,10,234,92.61,41,98,SmartIoT,v1.2,0.33,0.0019,49.74,0.0,0.0,316,06-06-2023,04:59:16,USA,3261.22
D2544,Smart Meter,30-03-2021,L0052,Seattle,Capitol Hill,16.362499,38.587736,1347,79,62 dB,30.13,2210,1.3,32,Inactive,03-03-2023,19,0,234,90.5,45,63,DeviceCorp,v1.0,0.49,0.0078,32.58,0.0,0.0,1583,30-03-2021,14:14:45,USA,898.72
D2545,Pollution Sensor,11-04-2024,L0018,New York,Manhattan,20.328145,-161.306412,1629,75,64 dB,34.91,1700,20.4,34,Under Maintenance,05-02-2024,7,6,234,94.66,46,63,DeviceCorp,v1.0,0.32,0.0031,30.99,0.0,124.36,581,11-04-2024,02:02:29,USA,2694.33
D2546,Pollution Sensor,30-12-2023,L0885,Miami,South Beach,50.668078,-73.250391,1708,87,65 dB,29.13,1986,11.5,90,Under Maintenance,31-03-2023,45,0,234,93.51,31,63,UrbanTech,v1.2,0.16,0.002,42.44,0.0,115.16,1299,30-12-2023,12:36:06,USA,849.42
D2547,Smart Meter,23-03-2022,L0897,Chicago,Lincoln Park,-39.445522,-159.939466,1378,66,77 dB,32.96,1864,0.7,21,Active,03-03-2023,11,4,234,91.14,49,63,GreenTech,v1.0,0.24,0.0086,17.15,0.0,0.0,1539,23-03-2022,08:35:03,USA,2333.94
D2548,Smart Meter,16-07-2021,L0892,Los Angeles,Downtown,-48.921055,91.147066,1721,62,62 dB,9.72,2182,32.7,44,Under Maintenance,27-09-2024,20,5,234,94.81,50,63,UrbanTech,v2.0,0.34,0.0097,25.9,0.0,141.64,1513,16-07-2021,07:28:58,USA,2331.98
D2549,Public WiFi,25-07-2021,L0840,San Francisco,Financial District,45.778546,12.010128,1955,73,60 dB,5.37,2154,39.3,65,Under Maintenance,08-01-2024,33,8,405,99.77,35,63,GreenTech,v1.0,0.2,0.0075,26.01,751.49,486.55,1656,25-07-2021,16:02:36,USA,797.04
D2550,Smart Meter,13-12-2022,L0497,Los Angeles,Hollywood,5.649012,-157.952631,1445,66,79 dB,45.92,2170,18.7,22,Under Maintenance,27-04-2023,3,4,234,98.77,41,63,DeviceCorp,v2.0,0.39,0.0087,21.92,0.0,131.66,300,13-12-2022,19:47:42,USA,2069.69
D2551,Parking Sensor,05-10-2023,L0033,Los Angeles,Downtown,-1.088858,-172.974446,1553,59,64 dB,26.96,1257,-9.7,73,Active,03-03-2023,31,4,234,90.57,48,63,DeviceCorp,v1.2,0.32,0.0102,43.96,0.0,0.0,300,05-10-2023,12:31:49,USA,999.49
D2552,Smart Meter,23-03-2023,L0537,Houston,Downtown,-38.169372,130.581389,1984,58,70 dB,3.46,1270,26.6,64,Active,03-03-2023,38,7,234,90.42,31,63,SmartIoT,v1.0,0.39,0.0034,29.98,0.0,0.0,955,23-03-2023,13:09:54,USA,4137.06
D2553,Traffic Light,23-10-2024,L0812,Houston,Downtown,4.063259,17.615261,2119,80,73 dB,32.88,2742,30.2,93,Inactive,03-03-2023,12,3,234,99.12,43,89,UrbanTech,v1.1,0.47,0.0062,40.84,0.0,0.0,331,23-10-2024,23:55:16,USA,4764.6
D2554,Traffic Light,12-12-2023,L0732,Houston,Downtown,-48.061639,-79.262286,998,90,72 dB,24.34,1418,15.4,24,Under Maintenance,14-10-2024,39,5,234,95.3,44,90,DeviceCorp,v1.2,0.36,0.0015,30.94,0.0,321.7,472,12-12-2023,18:55:54,USA,825.42
D2555,Pollution Sensor,02-05-2024,L0256,New York,Brooklyn,-38.220113,5.429951,1607,65,71 dB,13.53,2722,25.3,56,Under Maintenance,26-03-2023,50,8,234,93.81,45,63,DeviceCorp,v1.1,0.45,0.0046,18.11,0.0,137.66,1250,02-05-2024,06:28:35,USA,4798.02
D2556,Public WiFi,26-01-2021,L0242,Los Angeles,Hollywood,-33.067458,-136.297163,1642,53,74 dB,40.15,2773,7.7,75,Inactive,03-03-2023,5,7,412,97.09,25,63,DeviceCorp,v1.0,0.37,0.0067,46.72,920.48,0.0,913,26-01-2021,08:53:45,USA,2851.59
D2557,Public WiFi,08-09-2024,L0907,Chicago,Lincoln Park,0.468561,142.598733,1289,60,71 dB,17.23,1126,33.8,64,Under Maintenance,11-01-2024,25,1,482,97.5,29,63,UrbanTech,v1.1,0.36,0.0085,25.49,593.94,372.3,461,08-09-2024,21:02:41,USA,1848.05
D2558,Traffic Light,22-12-2024,L1000,Chicago,The Loop,-46.343957,169.654601,2127,101,75 dB,24.73,1247,20.2,98,Active,03-03-2023,27,7,234,92.91,50,49,DeviceCorp,v2.1,0.35,0.0055,28.55,0.0,0.0,300,22-12-2024,09:53:44,USA,845.88
D2559,Smart Meter,06-02-2023,L0572,Chicago,The Loop,44.092831,-112.889476,1608,50,65 dB,39.97,1211,-2.7,70,Inactive,03-03-2023,43,2,234,93.66,49,63,UrbanTech,v2.1,0.44,0.0028,14.92,0.0,0.0,613,06-02-2023,04:25:22,USA,2752.81
D2560,Smart Meter,20-10-2021,L0234,Chicago,Lincoln Park,-26.739211,126.978061,1444,62,79 dB,17.3,2105,9.5,26,Inactive,03-03-2023,30,1,234,98.91,41,63,DeviceCorp,v1.1,0.5,0.0028,41.44,0.0,0.0,928,20-10-2021,03:49:11,USA,4075.32
D2561,Parking Sensor,30-07-2022,L0585,New York,Manhattan,-43.980116,-84.877011,2122,81,71 dB,42.67,2924,24.3,97,Active,03-03-2023,26,9,234,96.12,35,63,DeviceCorp,v2.1,0.48,0.0027,14.74,0.0,0.0,300,30-07-2022,23:54:48,USA,3681.89
D2562,Public WiFi,01-06-2023,L0631,San Francisco,Mission District,-47.229994,0.007075,1266,71,74 dB,37.52,1473,38.9,20,Inactive,03-03-2023,31,10,288,98.69,38,63,UrbanTech,v1.1,0.45,0.0083,9.83,1203.73,0.0,606,01-06-2023,11:42:38,USA,726.02
D2563,Traffic Light,10-05-2021,L0308,Chicago,The Loop,-18.144878,159.395598,1745,50,73 dB,26.39,1894,-7.0,27,Under Maintenance,14-08-2024,4,8,234,94.59,28,63,GreenTech,v2.0,0.34,0.0051,38.95,0.0,129.85,2275,10-05-2021,10:58:28,USA,828.06
D2564,Pollution Sensor,26-12-2024,L0646,New York,Manhattan,17.123842,121.106716,1437,73,72 dB,18.06,1455,21.3,64,Under Maintenance,29-03-2023,35,8,234,95.45,48,63,UrbanTech,v1.2,0.13,0.004,50.01,0.0,204.67,1077,26-12-2024,17:18:18,USA,2312.93
D2565,Smart Meter,13-11-2021,L0251,Seattle,Pioneer Square,-8.349317,-158.289189,1373,66,63 dB,40.11,1821,24.2,84,Inactive,03-03-2023,5,0,234,91.1,41,63,DeviceCorp,v1.0,0.4,0.0049,35.74,0.0,0.0,300,13-11-2021,16:36:38,USA,1828.81
D2566,Smart Meter,11-11-2022,L0575,Los Angeles,Downtown,-3.256496,-69.560537,971,91,79 dB,19.35,1821,25.1,29,Active,03-03-2023,24,0,234,98.23,39,63,GreenTech,v2.0,0.47,0.0023,29.27,0.0,0.0,2157,11-11-2022,23:39:31,USA,1545.73
D2567,Smart Meter,27-12-2022,L0509,Houston,Midtown,-76.717567,-137.402694,1221,85,74 dB,46.61,2899,1.7,28,Inactive,03-03-2023,44,5,234,90.27,25,63,UrbanTech,v1.0,0.2,0.0075,25.71,0.0,0.0,805,27-12-2022,23:04:25,USA,1764.52
D2568,Traffic Light,04-05-2021,L0763,Chicago,The Loop,33.940484,-158.090512,1318,96,70 dB,8.55,1193,8.6,99,Under Maintenance,09-01-2024,18,7,234,90.55,41,98,UrbanTech,v1.1,0.31,0.0041,15.01,0.0,372.56,1508,04-05-2021,20:37:05,USA,4115.67
D2569,Traffic Light,26-02-2024,L0636,Miami,South Beach,9.937933,53.465177,1313,52,72 dB,35.99,2463,18.5,49,Inactive,03-03-2023,18,3,234,98.43,26,61,GreenTech,v1.0,0.38,0.0028,18.22,0.0,0.0,478,26-02-2024,05:51:11,USA,4681.53
D2570,Parking Sensor,18-06-2022,L0872,San Francisco,Mission District,-55.754685,128.411258,1455,82,77 dB,19.63,2806,1.6,81,Under Maintenance,14-08-2024,31,4,234,99.81,42,63,UrbanTech,v1.2,0.11,0.009,45.11,0.0,180.66,682,18-06-2022,20:43:18,USA,2322.96
D2571,Pollution Sensor,02-08-2022,L0956,Houston,Downtown,-26.578636,79.728182,1513,90,71 dB,44.11,2874,17.1,48,Under Maintenance,25-12-2023,11,6,234,95.49,40,63,UrbanTech,v1.0,0.14,0.0086,17.41,0.0,328.19,1302,02-08-2022,04:07:14,USA,4577.5
D2572,Smart Meter,06-09-2024,L0212,San Francisco,Financial District,3.621969,89.187222,1097,87,69 dB,24.35,1206,-8.6,21,Inactive,03-03-2023,5,5,234,98.85,37,63,GreenTech,v1.2,0.25,0.0083,46.55,0.0,0.0,1596,06-09-2024,20:07:29,USA,1946.73
D2573,Traffic Light,12-06-2022,L0601,San Francisco,Mission District,48.061959,161.785205,2266,50,65 dB,6.61,2626,21.3,28,Inactive,03-03-2023,47,6,234,93.93,25,60,DeviceCorp,v1.0,0.32,0.0061,30.37,0.0,0.0,726,12-06-2022,11:26:03,USA,2643.97
D2574,Traffic Light,19-07-2024,L0713,Seattle,Pioneer Square,25.892715,-69.457204,1862,58,70 dB,12.13,2650,38.4,20,Under Maintenance,27-02-2024,24,4,234,91.69,31,54,GreenTech,v2.0,0.34,0.0034,24.87,0.0,184.02,1429,19-07-2024,13:35:56,USA,1517.13
D2575,Pollution Sensor,29-12-2022,L0967,Chicago,Lincoln Park,9.026557,-30.992956,1062,88,70 dB,49.36,2903,13.9,43,Under Maintenance,22-06-2023,47,9,234,98.93,37,63,SmartIoT,v2.1,0.39,0.0084,44.92,0.0,443.8,300,29-12-2022,03:27:23,USA,3382.14
D2576,Traffic Light,06-06-2022,L0263,New York,Manhattan,0.951904,124.113775,1991,71,78 dB,37.62,1419,-1.7,48,Under Maintenance,08-06-2023,34,8,234,99.94,28,27,SmartIoT,v2.1,0.44,0.0078,17.63,0.0,392.0,366,06-06-2022,06:37:28,USA,4905.42
D2577,Traffic Light,22-12-2024,L0248,Miami,Brickell,7.832421,-14.591291,1230,95,65 dB,13.27,2659,8.4,74,Inactive,03-03-2023,34,10,234,91.24,30,99,DeviceCorp,v1.0,0.12,0.0044,43.36,0.0,0.0,1050,22-12-2024,12:41:37,USA,3215.72
D2578,Pollution Sensor,30-10-2023,L0972,New York,Manhattan,1.874742,-112.65676,1975,96,65 dB,9.94,2442,-2.0,46,Inactive,03-03-2023,30,2,234,96.71,27,63,UrbanTech,v1.2,0.17,0.0063,38.36,0.0,0.0,1701,30-10-2023,09:00:47,USA,2110.16
D2579,Public WiFi,06-06-2021,L0616,San Francisco,Financial District,-34.862638,65.072033,1546,74,76 dB,11.64,1290,13.3,60,Under Maintenance,06-01-2023,42,0,101,94.2,43,63,UrbanTech,v2.1,0.27,0.0027,43.08,897.47,199.37,1945,06-06-2021,09:12:57,USA,3415.18
D2580,Parking Sensor,25-02-2023,L0559,Seattle,Pioneer Square,38.694589,99.370676,1574,90,75 dB,41.5,1472,3.1,82,Under Maintenance,09-06-2024,16,10,234,99.0,38,63,GreenTech,v2.1,0.15,0.0086,24.54,0.0,343.39,2103,25-02-2023,23:27:42,USA,1053.14
D2581,Parking Sensor,16-03-2021,L0416,Los Angeles,Downtown,-5.471019,-113.82279,1066,76,75 dB,31.3,2864,31.2,53,Active,03-03-2023,11,5,234,93.94,40,63,SmartIoT,v1.2,0.37,0.0011,14.26,0.0,0.0,420,16-03-2021,16:40:44,USA,4498.97
D2582,Traffic Light,31-01-2022,L0717,Chicago,The Loop,-75.232075,167.330172,2075,80,62 dB,13.41,1268,-8.3,65,Under Maintenance,06-05-2023,12,4,234,91.38,26,3,SmartIoT,v1.0,0.11,0.0048,34.19,0.0,301.46,1143,31-01-2022,06:31:25,USA,2763.88
D2583,Smart Meter,25-01-2024,L0407,San Francisco,Mission District,15.542713,130.407394,1777,90,65 dB,11.62,2604,-7.4,41,Under Maintenance,20-02-2023,24,7,234,99.18,31,63,SmartIoT,v1.1,0.42,0.0087,38.74,0.0,495.56,650,25-01-2024,04:35:39,USA,2522.07
D2584,Pollution Sensor,26-07-2021,L0849,New York,Brooklyn,82.384395,-16.002928,1205,74,78 dB,8.37,2819,19.9,74,Inactive,03-03-2023,9,5,234,97.43,50,63,UrbanTech,v1.2,0.48,0.0061,12.37,0.0,0.0,546,26-07-2021,20:48:22,USA,3136.39
D2585,Public WiFi,21-04-2023,L0010,Chicago,The Loop,51.806428,86.233217,1211,89,64 dB,30.77,1853,37.5,31,Inactive,03-03-2023,33,0,208,92.59,29,63,SmartIoT,v1.0,0.23,0.005,32.78,531.76,0.0,1850,21-04-2023,12:51:25,USA,3311.53
D2586,Smart Meter,28-10-2022,L0861,Houston,Midtown,-63.718262,-78.245365,1755,72,79 dB,6.52,2962,5.1,21,Active,03-03-2023,43,8,234,99.71,43,63,UrbanTech,v1.0,0.24,0.0071,24.59,0.0,0.0,1831,28-10-2022,09:55:46,USA,822.99
D2587,Smart Meter,07-10-2022,L0396,Los Angeles,Downtown,-0.637358,-133.891765,1315,58,74 dB,17.44,1377,15.0,88,Inactive,03-03-2023,5,9,234,95.0,39,63,DeviceCorp,v2.0,0.13,0.0088,12.34,0.0,0.0,300,07-10-2022,06:49:25,USA,3571.78
D2588,Parking Sensor,21-11-2021,L0247,Los Angeles,Hollywood,-53.939726,157.499023,1599,80,66 dB,15.2,1584,4.3,57,Under Maintenance,16-05-2023,8,0,234,98.72,47,63,SmartIoT,v1.2,0.43,0.0061,31.13,0.0,109.26,2134,21-11-2021,05:01:12,USA,1588.69
D2589,Pollution Sensor,04-12-2023,L0082,New York,Brooklyn,-71.578842,121.897724,1934,100,60 dB,1.71,1711,19.6,88,Under Maintenance,19-08-2023,18,1,234,91.31,45,63,GreenTech,v1.1,0.29,0.0031,20.51,0.0,374.41,481,04-12-2023,08:42:20,USA,3712.79
D2590,Traffic Light,05-06-2021,L0909,New York,Brooklyn,-48.287,32.704332,1690,86,71 dB,29.2,1783,25.0,88,Active,03-03-2023,43,6,234,90.09,39,18,UrbanTech,v1.1,0.15,0.0094,23.0,0.0,0.0,729,05-06-2021,22:31:23,USA,4201.41
D2591,Parking Sensor,09-07-2023,L0889,San Francisco,Financial District,28.583098,17.385818,1227,76,67 dB,1.91,2763,34.3,67,Inactive,03-03-2023,3,0,234,95.31,45,63,DeviceCorp,v2.0,0.18,0.0051,23.45,0.0,0.0,1895,09-07-2023,20:36:13,USA,4117.81
D2592,Parking Sensor,02-02-2021,L0262,Los Angeles,Downtown,66.065895,73.677582,1629,90,74 dB,44.51,1258,12.0,95,Active,03-03-2023,23,2,234,92.0,25,63,DeviceCorp,v1.2,0.16,0.0053,46.02,0.0,0.0,1759,02-02-2021,07:25:31,USA,2986.25
D2593,Pollution Sensor,15-02-2023,L0062,San Francisco,Mission District,-21.05459,-173.462971,835,88,62 dB,31.51,2363,39.5,22,Active,03-03-2023,9,0,234,96.16,39,63,SmartIoT,v1.1,0.11,0.0013,51.27,0.0,0.0,2031,15-02-2023,16:45:10,USA,2840.76
D2594,Pollution Sensor,30-04-2023,L0417,San Francisco,Financial District,84.640079,-98.682594,1079,60,75 dB,7.64,1940,-5.7,38,Under Maintenance,15-09-2023,31,8,234,97.16,37,63,SmartIoT,v1.2,0.22,0.0022,46.42,0.0,369.34,1051,30-04-2023,19:54:25,USA,1142.94
D2595,Parking Sensor,06-07-2024,L0183,Chicago,Lincoln Park,-68.413505,-11.731723,1658,78,79 dB,33.41,2935,10.6,31,Under Maintenance,01-10-2024,14,8,234,94.13,35,63,SmartIoT,v1.2,0.37,0.0077,9.62,0.0,358.05,993,06-07-2024,14:47:55,USA,3989.06
D2596,Public WiFi,24-02-2022,L0573,Miami,Brickell,-2.562278,114.846209,1980,67,71 dB,37.17,1980,6.9,50,Inactive,03-03-2023,14,4,278,98.0,28,63,UrbanTech,v1.0,0.34,0.0069,22.07,930.51,0.0,300,24-02-2022,17:29:54,USA,1721.34
D2597,Pollution Sensor,08-06-2024,L0872,San Francisco,Financial District,-15.164346,-159.062231,1137,69,64 dB,48.3,1260,32.5,34,Under Maintenance,19-07-2024,23,10,234,92.93,29,63,UrbanTech,v2.1,0.34,0.0066,29.83,0.0,189.17,300,08-06-2024,12:50:41,USA,2735.13
D2598,Traffic Light,14-11-2024,L0752,Los Angeles,Hollywood,-53.500648,37.793277,1164,99,65 dB,49.63,2878,6.9,73,Active,03-03-2023,13,8,234,91.37,45,60,UrbanTech,v1.1,0.36,0.0065,29.74,0.0,0.0,1389,14-11-2024,09:34:12,USA,1779.23
